taxid	count	resolved_rank	kingdom	phylum	class	order	family	genus	species
489517	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Saxifragales	Saxifragaceae	Saxifraga	Saxifraga isophylla
489520	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Saxifragales	Saxifragaceae	Micranthes	Micranthes melanocentra
489521	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Saxifragales	Saxifragaceae	Saxifraga	Saxifraga nangxianensis
489522	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Saxifragales	Saxifragaceae	Saxifraga	Saxifraga pallida
489524	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Saxifragales	Saxifragaceae	Saxifraga	Saxifraga pseudohirculus
489526	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Saxifragales	Saxifragaceae	Saxifraga	Saxifraga punctulata
489527	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Saxifragales	Saxifragaceae	Saxifraga	Saxifraga sanguinea
489529	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Saxifragales	Saxifragaceae	Saxifraga	Saxifraga tangutica
489531	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Saxifragales	Saxifragaceae	Saxifraga	Saxifraga umbellulata
489532	1	varietas	Viridiplantae	Streptophyta	Magnoliopsida	Saxifragales	Saxifragaceae	Saxifraga	Saxifraga umbellulata
489533	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Saxifragales	Saxifragaceae	Saxifraga	Saxifraga unguiculata
489534	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Saxifragales	Saxifragaceae	Saxifraga	Saxifraga wallichiana
489535	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Saxifragales	Saxifragaceae	Saxifraga	Saxifraga xiaozhongdianensis
489863	1	species	Viridiplantae	Streptophyta	Polypodiopsida	Polypodiales	Athyriaceae	Athyrium	Athyrium clivicola
489865	1	species	Viridiplantae	Streptophyta	Polypodiopsida	Polypodiales	Athyriaceae	Athyrium	Athyrium deltoidofrons
490730	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Silene	Silene conoidea
490838	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Oleaceae	Fraxinus	Fraxinus chiisanensis
490842	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Oleaceae	Fraxinus	Fraxinus hupehensis
490843	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Oleaceae	Fraxinus	Fraxinus lanuginosa
491196	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Apiales	Apiaceae	Semenovia	Semenovia transiliensis
491287	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Brassicales	Brassicaceae	Solms-laubachia	Solms-laubachia sunhangiana
491814	1	species	Viridiplantae	Streptophyta	Polypodiopsida	Marattiales	Marattiaceae	Angiopteris	Angiopteris angustifolia
491817	1	species	Viridiplantae	Streptophyta	Polypodiopsida	Marattiales	Marattiaceae	Christensenia	Christensenia aesculifolia
491995	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Gentianales	Apocynaceae	Stephanotis	Stephanotis volubilis
492479	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Salicaceae	Populus	Populus pruinosa
492483	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asparagales	Orchidaceae	Epipactis	Epipactis atrorubens
492770	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Stipa	Stipa sibirica
493175	1	species	Viridiplantae	Streptophyta	Lycopodiopsida	Selaginellales	Selaginellaceae	Selaginella	Selaginella sanguinolenta
493391	1	species	Viridiplantae	Streptophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Leptochilus	Leptochilus hemionitideus
495256	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Plantaginaceae	Lagotis	Lagotis brevituba
495260	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Plantaginaceae	Veronicastrum	Veronicastrum axillare
495751	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Oleaceae	Olea	Olea exasperata
495764	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Bambusa	Bambusa oliveriana
495765	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Ranunculales	Ranunculaceae	Thalictrum	Thalictrum simplex
496568	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Apiales	Apiaceae	Bupleurum	Bupleurum boissieuanum
496572	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Apiales	Apiaceae	Bupleurum	Bupleurum kweichowense
496607	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Chimantaea	Chimantaea humilis
496632	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Ianthopappus	Ianthopappus corymbosus
496663	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Apiales	Apiaceae	Acronema	Acronema schneideri
496664	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Apiales	Apiaceae	Angelica	Angelica pseudoselinum
496669	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Apiales	Apiaceae	Conioselinum	Conioselinum acuminatum
496670	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Apiales	Apiaceae	Ligusticopsis	Ligusticopsis daucoides
496671	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Apiales	Apiaceae	Hymenidium	Hymenidium delavayi
496672	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Apiales	Apiaceae	Ligusticopsis	Ligusticopsis involucrata
496673	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Apiales	Apiaceae	Ligusticum	Ligusticum oliverianum
496674	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Apiales	Apiaceae	Ligusticopsis	Ligusticopsis scapiformis
496675	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Apiales	Apiaceae	Meeboldia	Meeboldia yunnanensis
496686	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Apiales	Apiaceae	Pimpinella	Pimpinella candolleana
496688	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Apiales	Apiaceae	Pimpinella	Pimpinella purpurea
496689	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Apiales	Apiaceae	Pimpinella	Pimpinella smithii
496690	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Apiales	Apiaceae	Pleurospermum	Pleurospermum franchetianum
496692	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Apiales	Apiaceae	Hymenidium	Hymenidium wilsonii
496697	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Apiales	Apiaceae	Pternopetalum	Pternopetalum davidii
496698	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Apiales	Apiaceae	Seseli	Seseli yunnanense
496700	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Apiales	Apiaceae	Tongoloa	Tongoloa gracilis
496701	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Apiales	Apiaceae	Tongoloa	Tongoloa loloensis
496702	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Apiales	Apiaceae	Tongoloa	Tongoloa silaifolia
496703	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Apiales	Apiaceae	Trachyspermum	Trachyspermum scaberulum
497077	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Prunus	Prunus schneideriana
497292	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Polypogon	Polypogon fugax
497687	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Croton	Croton tiglium
497759	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Myrtales	Onagraceae	Oenothera	Oenothera biennis x Oenothera glazioviana
497767	1	subspecies	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Oleaceae	Olea	Olea woodiana
498180	1	species	Viridiplantae	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Ulva	Ulva mutabilis
499986	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Acacia	Acacia crassicarpa
499988	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Dalbergia	Dalbergia odorifera
499989	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Ormosia	Ormosia balansae
499991	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Grona	Grona heterocarpos
499992	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Ormosia	Ormosia semicastrata
499994	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Dalbergia	Dalbergia hancei
500182	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Centrolobium	Centrolobium tomentosum
500244	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Rytidosperma	Rytidosperma semiannulare
500268	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Schismus	Schismus arabicus
501393	1	species	Viridiplantae	Streptophyta	Pinopsida	Pinales	Pinaceae	Larix	Larix cajanderi
502132	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asparagales	Amaryllidaceae	Allium	Allium spurium
502135	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Ixeris	Ixeris polycephala
502151	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Astragalus	Astragalus melilotoides
502515	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Violaceae	Viola	Viola labradorica
502541	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Echinacea	Echinacea laevigata
502542	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Echinacea	Echinacea sanguinea
502767	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Dioscoreales	Dioscoreaceae	Dioscorea	Dioscorea biformifolia
503360	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Plantaginaceae	Plantago	Plantago hakusanensis
504320	1	species	Viridiplantae	Streptophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Neocheiropteris	Neocheiropteris ovata
504559	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Aquifoliales	Aquifoliaceae	Ilex	Ilex ficoidea
505693	1	species					Chromeraceae	Chromera	Chromera velia
506485	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Vitales	Vitaceae	Vitis	Vitis acerifolia
507410	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Myrtales	Combretaceae	Combretum	Combretum kraussii
507437	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Myrtales	Combretaceae	Quisqualis	Quisqualis littorea
508915	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Duparquetia	Duparquetia orchidacea
509014	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Saraca	Saraca indica
509701	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Lactuca	Lactuca dissecta
510712	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Crataegus	Crataegus altaica
510735	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Crataegus	Crataegus pinnatifida
510738	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Crataegus	Crataegus rhipidophylla
510833	1	varietas	Viridiplantae	Streptophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus tabuliformis
511724	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Juncaceae	Juncus	Juncus gracilicaulis
512016	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Ranunculales	Berberidaceae	Epimedium	Epimedium baojingense
512270	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Mimosa	Mimosa diplotricha
512611	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Arundo	Arundo plinii
512623	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Cyperaceae	Cyperus	Cyperus rotundus
512692	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Gigantochloa	Gigantochloa atroviolacea
512756	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Vavilovia	Vavilovia formosa
513145	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Plantaginaceae	Plantago	Plantago pachyphylla
513151	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Plantaginaceae	Plantago	Plantago rapensis
513152	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Plantaginaceae	Plantago	Plantago rupicola
515455	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asparagales	Amaryllidaceae	Allium	Allium prostratum
515482	1	species		Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	Nitzschia	Nitzschia dubiiformis
515483	1	species		Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	Psammodictyon	Psammodictyon constrictum
515487	1	species		Bacillariophyta	Melosirophyceae	Stephanopyxales	Stephanopyxidaceae	Stephanopyxis	Stephanopyxis turris
516013	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Potentilla	Potentilla inclinata
516017	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Myrtales	Lythraceae	Sonneratia	Sonneratia griffithii
516042	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Apiales	Apiaceae	Angelica	Angelica oncosepala
516044	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Apiales	Apiaceae	Peucedanum	Peucedanum dissolutum
516067	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Lamiaceae	Clerodendranthus	Clerodendranthus spicatus
516069	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Lamiaceae	Anisomeles	Anisomeles indica
516070	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Lamiaceae	Clinopodium	Clinopodium chinense
516072	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Lamiaceae	Scutellaria	Scutellaria rehderiana
516079	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Wisteria	Wisteria villosa
516465	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Nicoraepoa	Nicoraepoa erinacea
516545	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Lamiaceae	Paraleonurus	Paraleonurus supinus
516546	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Cirsium	Cirsium japonicum
516548	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Dipsacales	Caprifoliaceae	Dipsacus	Dipsacus asper
516549	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Caryophyllales	Polygonaceae	Fagopyrum	Fagopyrum dibotrys
516550	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Ranunculales	Berberidaceae	Gymnospermium	Gymnospermium kiangnanense
516553	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Lamiaceae	Salvia	Salvia liguliloba
516554	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Saxifragales	Crassulaceae	Sedum	Sedum emarginatum
516948	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Ericales	Ericaceae	Vaccinium	Vaccinium oxycoccos
517221	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Caryophyllales	Polygonaceae	Pteroxygonum	Pteroxygonum denticulatum
518624	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Nymphaeales	Nymphaeaceae	Nymphaea	Nymphaea dimorpha
518704	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Zingiberales	Zingiberaceae	Alpinia	Alpinia chinensis
519236	1	species	Viridiplantae	Streptophyta	Klebsormidiophyceae	Klebsormidiales	Klebsormidiaceae	Interfilum	Interfilum massjukiae
519246	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Guadua	Guadua chacoensis
519253	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Neololeba	Neololeba atra
519258	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Pseudosasa	Pseudosasa cantorii
519315	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Cucurbitales	Cucurbitaceae	Citrullus	Citrullus mucosospermus
519533	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Pentactina	Pentactina rupicola
519565	1	species	Viridiplantae	Streptophyta	Polypodiopsida	Marattiales	Marattiaceae	Eupodium	Eupodium kaulfussii
520510	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Sapindales	Meliaceae	Xylocarpus	Xylocarpus moluccensis
520761	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Ixeris	Ixeris repens
520843	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Flemingia	Flemingia macrophylla
521743	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Acanthaceae	Hygrophila	Hygrophila ringens
522327	1	species	Viridiplantae	Streptophyta	Bryopsida	Orthotrichales	Orthotrichaceae	Orthotrichum	Orthotrichum stellatum
523331	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Sporobolus	Sporobolus diandrus
523333	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Sporobolus	Sporobolus fertilis
523338	1	species	Viridiplantae	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Ulva	Ulva gigantea
523875	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Hesperostipa	Hesperostipa neomexicana
524874	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Phyllostachys	Phyllostachys propinqua
524983	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Proteales	Proteaceae	Heliciopsis	Heliciopsis lobata
525237	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Caryophyllales	Amaranthaceae	Salsola	Salsola collina
525528	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Liliales	Liliaceae	Lilium	Lilium meleagrinum
526193	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Euphorbia	Euphorbia ebracteolata
526194	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Euphorbia	Euphorbia fauriei
527214	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Lactuca	Lactuca canadensis
528268	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Oleaceae	Ligustrum	Ligustrum quihoui
528293	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Gentianales	Apocynaceae	Asclepias	Asclepias nivea
529577	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Santalales	Loranthaceae	Loranthus	Loranthus odoratus
529591	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Santalales	Loranthaceae	Scurrula	Scurrula pulverulenta
531291	1	species	Viridiplantae	Streptophyta	Polypodiopsida	Polypodiales	Pteridaceae	Myriopteris	Myriopteris lindheimeri
532141	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Lamiaceae	Thymus	Thymus mongolicus
536147	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asparagales	Orchidaceae	Holcoglossum	Holcoglossum amesianum
536148	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asparagales	Orchidaceae	Holcoglossum	Holcoglossum flavescens
536149	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asparagales	Orchidaceae	Holcoglossum	Holcoglossum lingulatum
536150	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asparagales	Orchidaceae	Holcoglossum	Holcoglossum nujiangense
536151	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asparagales	Orchidaceae	Holcoglossum	Holcoglossum omeiense
536152	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asparagales	Orchidaceae	Holcoglossum	Holcoglossum rupestre
536153	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asparagales	Orchidaceae	Holcoglossum	Holcoglossum sinicum
536162	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asparagales	Orchidaceae	Holcoglossum	Holcoglossum wangii
536163	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asparagales	Orchidaceae	Holcoglossum	Holcoglossum weixiense
536165	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asparagales	Orchidaceae	Vanda	Vanda brunnea
536166	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asparagales	Orchidaceae	Vanda	Vanda subconcolor
536395	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Brassicales	Brassicaceae	Eudema	Eudema nubigena
536625	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Ericales	Theaceae	Camellia	Camellia azalea
536626	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Ericales	Theaceae	Camellia	Camellia edithae
536627	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Ericales	Theaceae	Camellia	Camellia mairei
536629	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Ericales	Theaceae	Camellia	Camellia subintegra
536985	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Lamiaceae	Callicarpa	Callicarpa rubella
536986	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Lamiaceae	Callicarpa	Callicarpa arborea
536996	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Lamiaceae	Callicarpa	Callicarpa longifolia
536997	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Lamiaceae	Callicarpa	Callicarpa macrophylla
537117	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Brassicales	Brassicaceae	Aphragmus	Aphragmus involucratus
537123	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Brassicales	Brassicaceae	Atelanthera	Atelanthera perpusilla
537132	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Brassicales	Brassicaceae	Erysimum	Erysimum siliculosum
537134	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Brassicales	Brassicaceae	Eutrema	Eutrema botschantzevii
537139	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Brassicales	Brassicaceae	Irenepharsus	Irenepharsus magicus
537144	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Brassicales	Brassicaceae	Lepidium	Lepidium cartilagineum
537172	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Brassicales	Brassicaceae	Litwinowia	Litwinowia tenuissima
537173	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Brassicales	Brassicaceae	Megacarpaea	Megacarpaea megalocarpa
537175	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Brassicales	Brassicaceae	Megadenia	Megadenia pygmaea
537181	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Brassicales	Brassicaceae	Dendroarabis	Dendroarabis fruticulosa
537184	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Brassicales	Brassicaceae	Goldbachia	Goldbachia sabulosa
537185	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Brassicales	Brassicaceae	Sterigmostemum	Sterigmostemum caspicum
537194	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Brassicales	Brassicaceae	Streptoloma	Streptoloma desertorum
538471	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Carlina	Carlina acaulis
538574	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Fragaria	Fragaria mandshurica
538576	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Fragaria	Fragaria corymbosa
538577	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Fragaria	Fragaria moupinensis
538578	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Fragaria	Fragaria tibetica
538579	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Fragaria	Fragaria iturupensis
539025	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Indigofera	Indigofera atropurpurea
539045	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Indigofera	Indigofera cassioides
539088	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Indigofera	Indigofera hirsuta
539102	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Indigofera	Indigofera linifolia
539103	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Indigofera	Indigofera linnaei
539178	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Indigofera	Indigofera wightii
539895	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Potentilla	Potentilla lineata
540248	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Rosales	Urticaceae	Debregeasia	Debregeasia elliptica
540250	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Rosales	Urticaceae	Urtica	Urtica mairei
542673	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Verbenaceae	Lippia	Lippia origanoides
542676	1	species	Viridiplantae	Prasinodermophyta	Palmophyllophyceae	Palmophyllales	Palmophyllaceae	Verdigellas	Verdigellas peltata
542714	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Ericales	Theaceae	Camellia	Camellia atrothea
542715	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Ericales	Theaceae	Camellia	Camellia bailinshanica
542717	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Ericales	Theaceae	Camellia	Camellia cordifolia
542718	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Ericales	Theaceae	Camellia	Camellia costei
542719	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Ericales	Theaceae	Camellia	Camellia crapnelliana
542723	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Ericales	Theaceae	Camellia	Camellia fluviatilis
542725	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Ericales	Theaceae	Camellia	Camellia fraterna
542727	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Ericales	Theaceae	Camellia	Camellia gauchowensis
542733	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Ericales	Theaceae	Camellia	Camellia leptophylla
542734	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Ericales	Theaceae	Camellia	Camellia longipedicellata
542737	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Ericales	Theaceae	Camellia	Camellia omeiensis
542746	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Ericales	Theaceae	Camellia	Camellia piquetiana
542750	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Ericales	Theaceae	Camellia	Camellia rhytidocarpa
542752	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Ericales	Theaceae	Camellia	Camellia szechuanensis
542753	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Ericales	Theaceae	Camellia	Camellia tachangensis
542761	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Ericales	Theaceae	Camellia	Camellia yuhsienensis
543392	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Afzelia	Afzelia xylocarpa
543980	1	species	Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Lamiaceae	Thymbra	Thymbra capitata
